,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
14,-0.0014301538,1994,الدكتورة,الدكتور,-0.15287942,0.15430957,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
15,-0.0010736175,1994,مغنية,مغني,0.033086266,-0.034159884,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
16,0.0018443465,1994,سفيرة,سفير,-0.12955132,0.12770697,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
17,0.036084473,1994,باحثة,باحث,-0.308313,0.27222854,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
18,0.045598134,1994,حارسة,حارس,-0.24336629,0.19776815,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
19,0.07180527,1994,نائبة,نائب,-0.22937573,0.15757047,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
20,0.13667274,1994,طبيبة,طبيب,-0.35896263,0.22228989,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)"
21,0.15082279,1994,محامية,محامي,-0.21673134,0.065908544,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.6936562860438296, 0.8340638216070744, 0.9051903114186852, 1.0)"
22,0.16613194,1994,الفنانة,الفنان,-0.3244189,0.15828696,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.654901960784314, 0.8143790849673205, 0.8941176470588236, 1.0)"
23,0.18979001,1994,كاتبة,كاتب,-0.40041977,0.21062976,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)"
24,0.20627233,1994,الشاعرة,الشاعر,-0.29130435,0.08503201,الشاعرة-الشاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)"
25,0.26676464,1994,الجندية,الجندي,-0.35068172,0.08391707,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.3599384851980012, 0.6379853902345254, 0.7979238754325261, 1.0)"
0,-0.28954569,1995,راقصة,راقص,0.0699563,0.359502,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8484429065743945, 0.39769319492502875, 0.31826220684352163, 1.0)"
1,-0.23012662,1995,صحفية,صحفي,-0.087630816,0.31775743,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9222606689734717, 0.5674740484429065, 0.4486735870818915, 1.0)"
2,-0.15808024,1995,بائعة,بائع,-0.018504143,0.17658438,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9713956170703576, 0.7342560553633217, 0.6212226066897346, 1.0)"
3,-0.15378565,1995,سفيرة,سفير,-0.09151437,0.24530002,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
4,-0.12987591,1995,ممثلة,ممثل,-0.15071844,0.28059435,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
5,-0.10865813,1995,خادمة,خادم,-0.070708,0.17936613,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
6,-0.10438706,1995,مصورة,مصور,-0.07283886,0.17722592,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
7,-0.09749098,1995,ممرضة,ممرض,-0.033557907,0.13104889,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
8,-0.090792745,1995,محامية,محامي,-0.18051073,0.27130347,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
9,-0.077549934,1995,عاملة,عامل,-0.24208328,0.31963322,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
10,-0.07335648,1995,الدكتورة,الدكتور,-0.14829622,0.2216527,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
11,-0.06608942,1995,وزيرة,وزير,-0.14219162,0.20828104,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
12,-0.06441836,1995,سكرتيرة,سكرتير,-0.07045771,0.13487607,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
13,-0.05590771,1995,حارسة,حارس,-0.16363859,0.2195463,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
14,-0.032230064,1995,مهندسة,مهندس,-0.22311322,0.2553433,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
15,-0.024592832,1995,مديرة,مدير,-0.13803093,0.16262376,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
16,-0.001270771,1995,موظفة,موظف,-0.27618158,0.27745235,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
17,0.008589357,1995,الرسامة,الرسام,-0.11429311,0.105703756,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
18,0.008877501,1995,مغنية,مغني,0.058652014,0.049774513,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
19,0.037602246,1995,فنانة,فنان,-0.2861259,0.24852365,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
20,0.042267576,1995,الجندية,الجندي,-0.17500986,0.13274229,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
21,0.12304738,1995,نائبة,نائب,-0.26740482,0.14435744,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
22,0.12666252,1995,باحثة,باحث,-0.37788466,0.25122213,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)"
23,0.13929188,1995,شاعرة,شاعر,-0.30365154,0.16435966,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)"
24,0.1727678,1995,كاتبة,كاتب,-0.32306165,0.15029384,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.6355247981545562, 0.8045367166474434, 0.8885813148788928, 1.0)"
25,0.17658412,1995,طبيبة,طبيب,-0.30679518,0.13021106,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)"
0,-0.30576634,1996,راقصة,راقص,0.033674154,-0.3394405,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8281430219146482, 0.35432525951557087, 0.2915032679738562, 1.0)"
1,-0.23427579,1996,المغنية,المغني,-0.0053359885,-0.23961177,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9176470588235294, 0.5568627450980391, 0.44052287581699334, 1.0)"
2,-0.18303612,1996,ممرضة,ممرض,0.04483068,-0.2278668,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9630911188004614, 0.6844290657439446, 0.5575547866205304, 1.0)"
3,-0.16615953,1996,صحفية,صحفي,0.098241195,-0.26440072,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9686274509803922, 0.7176470588235293, 0.5999999999999999, 1.0)"
4,-0.16390565,1996,عاملة,عامل,0.21044022,-0.37434587,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
5,-0.16086887,1996,خادمة,خادم,0.032230314,-0.19309919,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
6,-0.11688074,1996,سفيرة,سفير,0.1009843,-0.21786503,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
7,-0.114044905,1996,بائعة,بائع,-0.0062371343,-0.12028204,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
8,-0.09936312,1996,مصورة,مصور,0.16946253,-0.26882565,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
9,-0.069817424,1996,شاعرة,شاعر,0.27368933,-0.34350675,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
10,-0.021121502,1996,باحثة,باحث,0.34458297,-0.36570448,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
11,-0.020134822,1996,ممثلة,ممثل,0.2316569,-0.25179172,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
12,-0.017602414,1996,موظفة,موظف,0.1992324,-0.21683481,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
13,-0.0055686235,1996,وزيرة,وزير,0.19509667,-0.2006653,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
14,-0.0014304668,1996,حارسة,حارس,0.19461238,-0.19604285,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
15,0.0058855414,1996,فنانة,فنان,0.20240359,-0.19651805,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
16,0.027802229,1996,الدكتورة,الدكتور,0.18260725,-0.15480502,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
17,0.034841225,1996,سكرتيرة,سكرتير,0.13511118,-0.10026996,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
18,0.07661858,1996,مديرة,مدير,0.19328304,-0.116664454,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
19,0.07820448,1996,كاتبة,كاتب,0.36247626,-0.28427178,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
20,0.09248391,1996,محامية,محامي,0.24634567,-0.15386176,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
21,0.10414146,1996,رسامة,رسام,0.13989545,-0.035754,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)"
22,0.118376076,1996,نائبة,نائب,0.2721797,-0.15380362,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
23,0.13769445,1996,مهندسة,مهندس,0.23214142,-0.09444697,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)"
24,0.1423451,1996,الأديبة,الأديب,0.25065476,-0.10830965,الأديبة-الأديب,ﺐﻳﺩﻷﺍ-ﺔﺒﻳﺩﻷﺍ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)"
25,0.22396576,1996,طبيبة,طبيب,0.31294483,-0.08897907,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)"
0,-0.2105193,1997,سفيرة,سفير,0.087995246,-0.29851454,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
1,-0.17412138,1997,صحفية,صحفي,0.04206778,-0.21618916,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9658592848904268, 0.701038062283737, 0.5787773933102651, 1.0)"
2,-0.15512463,1997,سكرتيرة,سكرتير,0.015897103,-0.17102173,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
3,-0.14465871,1997,ممرضة,ممرض,0.17029616,-0.31495488,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9755478662053056, 0.7591695501730102, 0.6530565167243365, 1.0)"
4,-0.11348489,1997,الرسامة,الرسام,0.15420657,-0.26769146,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
5,-0.10951583,1997,المغنية,المغني,0.044201057,-0.15371689,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
6,-0.091244906,1997,راقصة,راقص,0.22586793,-0.31711283,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
7,-0.048736945,1997,مصورة,مصور,0.10568103,-0.15441798,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
8,-0.045317538,1997,خادمة,خادم,0.07138354,-0.11670108,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
9,-0.03181094,1997,محامية,محامي,0.25841314,-0.29022408,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
10,-0.011873573,1997,وزيرة,وزير,0.18783087,-0.19970444,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
11,-0.008321434,1997,عاملة,عامل,0.27727494,-0.28559637,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
12,-0.008236617,1997,حارسة,حارس,0.18368328,-0.1919199,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
13,0.009594977,1997,أستاذة,أستاذ,0.20584074,-0.19624576,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
14,0.014004916,1997,الدكتورة,الدكتور,0.20499806,-0.19099315,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
15,0.02582559,1997,ممثلة,ممثل,0.25795192,-0.23212633,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
16,0.04076861,1997,عازفة,عازف,0.2541496,-0.21338098,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
17,0.047726512,1997,كاتبة,كاتب,0.36857232,-0.3208458,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
18,0.060258538,1997,مديرة,مدير,0.23090413,-0.1706456,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
19,0.060393542,1997,باحثة,باحث,0.26273888,-0.20234534,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
20,0.082660064,1997,نائبة,نائب,0.23916638,-0.15650631,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
21,0.1071298,1997,موظفة,موظف,0.29142436,-0.18429457,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
22,0.107419714,1997,بائعة,بائع,0.109854326,-0.0024346095,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
23,0.11475122,1997,الجندية,الجندي,0.2995878,-0.18483657,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
24,0.14179388,1997,طبيبة,طبيب,0.43829998,-0.2965061,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)"
25,0.14741816,1997,شاعرة,شاعر,0.33227494,-0.18485679,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
26,0.18122482,1997,الفنانة,الفنان,0.30404347,-0.12281865,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.6161476355247983, 0.7946943483275665, 0.883044982698962, 1.0)"
27,0.23480637,1997,مهندسة,مهندس,0.26235193,-0.02754556,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)"
28,0.24521697,1997,أديبة,أديب,0.33530015,-0.09008318,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.43283352556708976, 0.6841214917339487, 0.8228373702422146, 1.0)"
0,-0.29843205,1998,راقصة,راقص,-0.10239909,0.40083113,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8392156862745098, 0.3764705882352941, 0.30196078431372547, 1.0)"
1,-0.260757,1998,سفيرة,سفير,-0.12873626,0.38949326,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.8853517877739331, 0.48258362168396757, 0.38346789696270656, 1.0)"
2,-0.23777711,1998,ممرضة,ممرض,-0.06928873,0.30706584,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.913033448673587, 0.5462514417531718, 0.43237216455209526, 1.0)"
3,-0.14419854,1998,صحفية,صحفي,-0.16613209,0.31033063,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
4,-0.12066966,1998,عازفة,عازف,-0.14738178,0.26805145,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
5,-0.09139301,1998,خادمة,خادم,0.049314454,0.14070746,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
6,-0.053927243,1998,محامية,محامي,-0.21622008,0.27014732,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
7,-0.050981164,1998,عاملة,عامل,-0.25439453,0.3053757,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
8,-0.049791694,1998,موظفة,موظف,-0.3312508,0.38104248,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
9,-0.04748708,1998,كاتبة,كاتب,-0.36028698,0.40777406,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
10,-0.04298973,1998,ممثلة,ممثل,-0.26529908,0.3082888,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
11,-0.041911058,1998,سكرتيرة,سكرتير,-0.060791872,0.10270293,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
12,-0.039447494,1998,بائعة,بائع,0.052185066,0.09163256,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
13,-0.020052284,1998,وزيرة,وزير,-0.15874758,0.17879987,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
14,0.014684036,1998,الصيدلانية,الصيدلي,-0.1895254,0.17484136,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
15,0.019483924,1998,مهندسة,مهندس,-0.3872048,0.36772087,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
16,0.026712716,1998,فنانة,فنان,-0.29345965,0.26674694,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
17,0.027453035,1998,الرسامة,الرسام,-0.18345675,0.15600371,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
18,0.043151528,1998,باحثة,باحث,-0.38238505,0.33923352,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
19,0.04368417,1998,مديرة,مدير,-0.1953672,0.15168303,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
20,0.073754504,1998,حارسة,حارس,-0.25210392,0.17834942,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
21,0.08416575,1998,مصورة,مصور,-0.25938892,0.17522317,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
22,0.088755175,1998,شاعرة,شاعر,-0.31025165,0.22149648,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)"
23,0.09534794,1998,طبيبة,طبيب,-0.39660728,0.30125934,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
