,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
0,-0.2253887414293449,1934,الجندية,الجندي,-0.0642666937467855,0.2896554351761304,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.926874279123414, 0.5780853517877739, 0.4568242983467896, 1.0)"
1,-0.1953197973796214,1934,مديرة,مدير,-0.1542782135829894,0.3495980109626109,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9575547866205306, 0.6512110726643597, 0.515109573241061, 1.0)"
2,-0.1422509960652216,1934,الكاتبة,الكاتب,-0.0757565451097124,0.2180075411749341,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
3,-0.1361628345448365,1934,بائعة,بائع,0.1411648214124833,0.2773276559573198,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
4,-0.12526349861389,1934,عاملة,عامل,0.1506019359822737,0.2758654345961637,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
5,-0.0968194052067727,1934,ممثلة,ممثل,0.2137220043143984,0.3105414095211712,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
6,-0.0841969870880201,1934,خادمة,خادم,0.0518064956003387,0.1360034826883588,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
0,-0.4146626996472424,1935,بائعة,بائع,-0.0218029313458151,0.4364656309930576,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.6461361014994232, 0.07750865051903114, 0.16032295271049596, 1.0)"
1,-0.1230294459754879,1935,الكاتبة,الكاتب,-0.1837463119368675,0.3067757579123554,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9838523644752019, 0.8089965397923875, 0.7167243367935409, 1.0)"
2,-0.1154949564967985,1935,الجندية,الجندي,-0.1305145930453492,0.2460095495421478,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
3,-0.0694756698140371,1935,عاملة,عامل,0.1853787931193637,0.2548544629334009,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
4,-0.0527662376823192,1935,مديرة,مدير,-0.1583115987689423,0.2110778364512616,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
5,-0.0262359603156146,1935,خادمة,خادم,-0.0566361855852022,0.0828721459008168,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
6,-0.0228240301969274,1935,ممرضة,ممرض,0.167148710456501,0.1899727406534285,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
7,0.0386912225201366,1935,ممثلة,ممثل,0.297304190575783,0.2586129680556464,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
8,0.1389510696159027,1935,راقصة,راقص,0.1665751275903281,0.0276240579744253,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)"
0,-0.1726739376823206,1936,الصحفية,الصحفي,-0.0431464708911107,0.2158204085734313,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9658592848904268, 0.701038062283737, 0.5787773933102651, 1.0)"
1,-0.0820322835439944,1936,عاملة,عامل,-0.0145079237699593,0.0965402073139538,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
2,-0.0123796123397479,1936,خادمة,خادم,-0.0768851007797352,0.0892647131194832,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
3,0.0117454630513175,1936,الممثلة,الممثل,-0.1029955640603325,0.0912501010090149,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
4,0.0786050144516034,1936,راقصة,راقص,0.1202080724568403,0.0416030580052368,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
5,0.1202598847785987,1936,الكاتبة,الكاتب,-0.1869122348780369,0.0666523500994382,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
6,0.4536249235328974,1936,مديرة,مدير,-0.4608982590618279,-0.0072733355289304,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.06697424067666295, 0.2795847750865054, 0.5072664359861595, 1.0)"
0,-0.0795388718914776,1937,ممثلة,ممثل,-0.1571779155526566,-0.2367167874441341,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
1,-0.040670727443439,1937,عاملة,عامل,-0.16460923533764,-0.205279962781079,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
2,0.0061029945110407,1937,الخادمة,الخادم,-0.152213037601409,-0.1461100430903683,الخادمة-الخادم,ﻡﺩﺎﺨﻟﺍ-ﺔﻣﺩﺎﺨﻟﺍ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
0,-0.0801931090768729,1938,الممثلة,الممثل,0.0298440355998368,0.1100371446767097,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
1,-0.0739808706164123,1938,الكاتبة,الكاتب,-0.0757109013852309,0.1496917720016433,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
2,-0.0705071644656261,1938,خادمة,خادم,-0.0759938363032171,0.1465010007688433,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
3,-0.0472761370673185,1938,الجندية,الجندي,-0.1255932230719511,0.1728693601392696,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
4,-0.032283834166476,1938,شاعرة,شاعر,-0.0904920626384114,0.1227758968048874,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
5,0.0058848899283416,1938,عاملة,عامل,-0.1425123931608226,0.136627503232481,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
6,0.0262626557876791,1938,راقصة,راقص,0.0510918892212422,0.024829233433563,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
7,0.1325158915112582,1938,مديرة,مدير,-0.2066835942983647,0.0741677027871064,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)"
0,-0.0313756705442994,1939,العاملة,العامل,0.2127902664379017,0.2441659369822011,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
0,-0.0614293562964075,1940,خادمة,خادم,0.1219401990810933,0.1833695553775009,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9829296424452134, 0.9018838908112264, 0.8542099192618224, 1.0)"
1,-0.058312061709729,1940,الجندية,الجندي,0.1558863703959148,0.2141984321056439,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
2,1.964638125073748e-05,1940,العاملة,العامل,0.1721044696990447,0.1720848233177939,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
0,-0.1413973010650474,1941,الجندية,الجندي,0.0780052897618333,0.2194025908268807,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
1,0.0214896562227632,1941,عاملة,عامل,0.1347303360670633,0.1132406798443,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
0,-0.0356150583036191,1942,العاملة,العامل,0.3307441326441881,0.3663591909478073,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
1,-0.0341847584324584,1942,الجندية,الجندي,0.2602794762623622,0.2944642346948207,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
0,-0.086496445597449,1944,العاملة,العامل,0.2374539827154306,0.3239504283128797,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
1,0.0077728430160889,1944,الممثلة,الممثل,0.2197909447928822,0.2120181017767933,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
0,-0.1614558028438072,1945,الممثلة,الممثل,0.0583853359847145,0.2198411388285218,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
1,-0.0285868715020235,1945,العاملة,العامل,0.060690940662227,0.0892778121642506,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
0,-0.2074451073445299,1946,الممثلة,الممثل,-0.152871791605846,-0.360316898950376,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
1,-0.0178235512890402,1946,مديرة,مدير,0.1768971124056347,-0.194720663694675,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
2,-0.0166527878577797,1946,عاملة,عامل,-0.1738326474407158,-0.1904854352984955,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
0,-0.1504487478457328,1947,مديرة,مدير,-0.0907567531888284,0.2412055010345612,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
1,-0.1341091581075635,1947,ممثلة,ممثل,0.1841133822413876,0.3182225403489511,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
2,-0.0478900080791243,1947,عاملة,عامل,0.165175320209996,0.2130653282891204,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
3,0.0326622426378714,1947,راقصة,راقص,0.1439857249376432,0.1113234822997717,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
0,-0.1130161230330269,1948,عاملة,عامل,-0.0209293459640523,0.1339454689970792,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
1,-0.0596003234123113,1948,الممثلة,الممثل,-0.0404693608874326,0.1000696842997439,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9829296424452134, 0.9018838908112264, 0.8542099192618224, 1.0)"
2,0.0147281171139512,1948,راقصة,راقص,-0.0384309276653001,0.0237028105513489,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
3,0.0635513797580411,1948,مديرة,مدير,-0.1615669791477511,0.0980155993897099,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
0,-0.2049157885553205,1949,مديرة,مدير,-0.0408638768950118,0.2457796654503323,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9499423298731257, 0.6311418685121106, 0.49757785467128013, 1.0)"
1,-0.2019213036385263,1949,الصحفية,الصحفي,0.1430910616195526,0.345012365258079,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.954555940023068, 0.641753171856978, 0.5057285659361782, 1.0)"
2,-0.1632377199189942,1949,الممثلة,الممثل,0.0656953999782041,0.2289331198971983,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
3,-0.0193991050155631,1949,راقصة,راقص,0.1061783247408777,0.1255774297564408,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
4,-0.0119839233008231,1949,عاملة,عامل,0.123928823006798,0.1359127463076212,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
5,-0.0079908274693378,1949,الخادمة,الخادم,0.171489981784691,0.1794808092540288,الخادمة-الخادم,ﻡﺩﺎﺨﻟﺍ-ﺔﻣﺩﺎﺨﻟﺍ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
0,-0.208475098958063,1950,الممثلة,الممثل,-0.1078402079012024,-0.3163153068592654,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
1,-0.2057239259557981,1950,مديرة,مدير,-0.0305385588527046,-0.2362624848085027,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9499423298731257, 0.6311418685121106, 0.49757785467128013, 1.0)"
2,-0.1921336532916921,1950,الخادمة,الخادم,-0.0082934543067759,-0.200427107598468,الخادمة-الخادم,ﻡﺩﺎﺨﻟﺍ-ﺔﻣﺩﺎﺨﻟﺍ,"(0.9589388696655133, 0.659515570934256, 0.5257208765859284, 1.0)"
3,-0.1784775920934516,1950,الصحفية,الصحفي,-0.106303571173328,-0.2847811632667797,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9644752018454441, 0.6927335640138407, 0.5681660899653976, 1.0)"
4,-0.0796229367335704,1950,عاملة,عامل,-0.1218249301920337,-0.2014478669256042,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
0,-0.1405591387712965,1951,مديرة,مدير,0.0622761502372675,-0.202835289008564,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9783160322952711, 0.7757785467128027, 0.6742791234140715, 1.0)"
1,-0.0887412220730219,1951,العاملة,العامل,-0.2135042558348495,-0.3022454779078715,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
2,-0.0143457739251938,1951,الصحفية,الصحفي,-0.1926118333518679,-0.2069576072770617,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
0,-0.1542216526275426,1952,العاملة,العامل,-0.0464583026025895,-0.2006799552301321,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
1,-0.1041215583587518,1952,الممثلة,الممثل,0.0386859074052546,-0.1428074657640064,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
2,-0.0526930309839265,1952,الصحفية,الصحفي,0.0769701495794241,-0.1296631805633507,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
0,-0.168109190866878,1953,ممثلة,ممثل,-0.0112223306010646,-0.1793315214679427,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9672433679354094, 0.7093425605536331, 0.5893886966551325, 1.0)"
1,0.0527013462951004,1953,عاملة,عامل,-0.1435688780485348,-0.0908675317534343,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
2,0.0858166914122029,1953,مديرة,مدير,0.1475908768425933,-0.0617741854303904,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
3,0.1295659947863722,1953,الصحفية,الصحفي,0.3554511512830132,-0.2258851564966409,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)"
4,0.4802450803316015,1953,الدكتورة,الدكتور,0.4903639904157348,0.0101189100841332,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.04113802383698577, 0.22975778546712802, 0.4380622837370242, 1.0)"
0,-0.1153388221479831,1954,الممثلة,الممثل,0.0144132338217497,-0.1297520559697329,الممثلة-الممثل,ﻞﺜﻤﻤﻟﺍ-ﺔﻠﺜﻤﻤﻟﺍ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
1,-0.0545546838528396,1954,العاملة,العامل,0.0704990873574048,-0.1250537712102445,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
2,-0.0408728052252092,1954,الصحفية,الصحفي,0.2373667434808932,-0.2782395487061024,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
3,-0.0396137311152349,1954,الجندية,الجندي,0.010152021178381,-0.0497657522936159,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
4,0.0495254572734485,1954,الخادمة,الخادم,0.0605236815637644,-0.0109982242903159,الخادمة-الخادم,ﻡﺩﺎﺨﻟﺍ-ﺔﻣﺩﺎﺨﻟﺍ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
0,-0.190082013436757,1955,ممثلة,ممثل,-0.0151100670670459,-0.205192080503803,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.960322952710496, 0.6678200692041522, 0.5363321799307956, 1.0)"
1,-0.1514100749118053,1955,العاملة,العامل,0.1076062149891736,-0.259016289900979,العاملة-العامل,ﻞﻣﺎﻌﻟﺍ-ﺔﻠﻣﺎﻌﻟﺍ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
2,-0.1332885099830968,1955,الكاتبة,الكاتب,-0.0206122937598873,-0.1539008037429841,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
3,-0.0625467852184195,1955,الجندية,الجندي,0.039575757449237,-0.1021225426676565,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
4,-0.012572385052683,1955,صحفية,صحفي,0.0453804123301234,-0.0579527973828064,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
5,-0.0027245776502647,1955,راقصة,راقص,-0.0958679620506907,-0.0985925397009555,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
6,0.0193608014408717,1955,مديرة,مدير,0.127859017777444,-0.1084982163365722,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
7,0.0788029120290093,1955,خادمة,خادم,-0.1225577144850145,-0.0437548024560052,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
0,-0.1007112325615341,1956,ممثلة,ممثل,-0.0788547363421415,0.1795659689036757,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
1,-0.0963251832607043,1956,راقصة,راقص,0.0704105684497744,0.1667357517104788,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
2,-0.0672404935081795,1956,خادمة,خادم,-0.036381106898167,0.1036216004063465,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
3,-0.0210332358308108,1956,عاملة,عامل,0.0824807755338951,0.1035140113647059,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
4,0.0252021063927917,1956,مديرة,مدير,-0.1696089664435419,0.1444068600507502,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
5,0.0353390736627376,1956,الموظفة,الموظف,-0.2198467497785576,0.1845076761158199,الموظفة-الموظف,ﻒﻇﻮﻤﻟﺍ-ﺔﻔﻇﻮﻤﻟﺍ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
6,0.0619581506749355,1956,صحفية,صحفي,-0.1223598519377721,0.0604017012628366,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
7,0.0715407046432592,1956,مصورة,مصور,0.1679834070791614,0.0964427024359022,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
8,0.0863253315748036,1956,الكاتبة,الكاتب,-0.2653018558272018,0.1789765242523981,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)"
9,0.095244460512404,1956,وزيرة,وزير,-0.2119536678807315,0.1167092073683274,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
10,0.1192148696738017,1956,الجندية,الجندي,-0.1867123399174459,0.0674974702436441,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
11,0.3279701618961885,1956,الدكتورة,الدكتور,-0.3808217953243195,0.0528516334281309,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.2261437908496732, 0.5280276816608996, 0.7399461745482506, 1.0)"
0,-0.132549946752074,1957,ممثلة,ممثل,-0.1004502733667506,0.2330002201188247,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
1,-0.1130757483102551,1957,فنانة,فنان,-0.0479204871060724,0.1609962354163275,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
2,-0.0980020030670064,1957,خادمة,خادم,-0.1091181754288188,0.2071201784958253,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
